RefCat,AnnoConstruccion,Direccion
6557514PD7065E,1900,JARILLA
6557515PD7065E,1907,JARILLA
6557516PD7065E,1903,JARILLA
6557517PD7065E,1904,SAN LORENZO
6557518PD7065E,1907,SAN LORENZO
6557701PD7065E,1940,BROCENSE EL
6557702PD7065E,1940,BROCENSE EL
6557703PD7065E,1900,BROCENSE EL
6557704PD7065E,0,BROCENSE EL
6557705PD7065E,0,BROCENSE EL
6557706PD7065E,1900,BROCENSE EL
6557707PD7065E,1900,BROCENSE EL
6557708PD7065E,0,BROCENSE EL
6557709PD7065E,0,CASTILLO
6557710PD7065E,0,CASTILLO
6657619PD7065F,2021,COSTANILLA
6657620PD7065F,1900,COSTANILLA
6657621PD7065F,1900,COSTANILLA
6657622PD7065F,2021,COSTANILLA
6657623PD7065F,1900,COSTANILLA
6657624PD7065F,1900,COSTANILLA
6657625PD7065F,1900,COSTANILLA
6657626PD7065F,1900,JARILLA
6657627PD7065F,1900,JARILLA
6657628PD7065F,0,JARILLA
6657629PD7065F,1900,JARILLA
6657630PD7065F,1900,CAMPILLO
6855401PD7065F,1910,PAZ LA
6855402PD7065F,1930,PAZ LA
6855403PD7065F,1910,PAZ LA
6855404PD7065F,1940,PAZ LA
6654625PD7065D,1989,CALADO
6654804PD7065D,1963,RONDA PILAR
6654805PD7065D,1973,RONDA PILAR
6654808PD7065D,1973,TRINIDAD
6853601PD7065D,1975,PARDALERAS
6654622PD7065D,2007,MARTIN CANSADO
6654624PD7065D,1996,SUAREZ SOMONTES
6853602PD7065D,1975,PARDALERAS
6853603PD7065D,1975,PARDALERAS
6853604PD7065D,1951,PARDALERAS
6157716PD7065E,2023,DUQUE SAN GERMAN
6157717PD7065E,1980,DUQUE SAN GERMAN
6157718PD7065E,1900,DUQUE SAN GERMAN
6157719PD7065E,1900,DUQUE SAN GERMAN
6157720PD7065E,1884,DUQUE SAN GERMAN
6157721PD7065E,2010,DUQUE SAN GERMAN
6157722PD7065E,1890,DUQUE SAN GERMAN
6157723PD7065E,1974,DUQUE SAN GERMAN
6157724PD7065E,2004,DUQUE SAN GERMAN
6157727PD7065E,1900,JOSE TERRON
6157728PD7065E,1880,JOSE TERRON
6157729PD7065E,1959,JOSE TERRON
6157730PD7065E,2008,JOSE TERRON
6455705PD7065E,1974,SEPULVEDA
6455706PD7065E,1983,JOSE LOPEZ PRUDENCIO
6455707PD7065E,1900,ARCO AGUERO
6455708PD7065E,1980,ARCO AGUERO
6455801PD7065E,1968,BRAVO MURILLO
6455802PD7065E,2004,BRAVO MURILLO
6455803PD7065E,1920,BRAVO MURILLO
6455804PD7065E,1936,SEPULVEDA
6455805PD7065E,1897,SEPULVEDA
6455806PD7065E,1938,SEPULVEDA
6455807PD7065E,1984,SEPULVEDA
6455808PD7065E,1896,AFLIGIDOS
6455809PD7065E,1888,AFLIGIDOS
6455810PD7065E,1900,AFLIGIDOS
6455811PD7065E,1886,AFLIGIDOS
6455812PD7065E,1886,AFLIGIDOS
6455813PD7065E,1880,AFLIGIDOS
6455814PD7065E,1968,ARCO AGUERO
6855405PD7065F,1925,PAZ LA
6855406PD7065F,1908,PAZ LA
6855407PD7065F,1916,PAZ LA
6855408PD7065F,1941,PAZ LA
6855409PD7065F,1904,PAZ LA
6855410PD7065F,1907,PAZ LA
6855411PD7065F,1913,PAZ LA
6855412PD7065F,1930,PAZ LA
6855413PD7065F,1905,PAZ LA
6855414PD7065F,1900,PAZ LA
6855415PD7065F,1913,PAZ LA
6855416PD7065F,1912,PAZ LA
6855417PD7065F,1940,PAZ LA
6855418PD7065F,1900,REVELLIN, RONDA
6855419PD7065F,1975,REVELLIN, RONDA
6855420PD7065F,1973,REVELLIN, RONDA
6855421PD7065F,1900,REVELLIN, RONDA
6855430PD7065F,1904,REVELLIN, RONDA
6855431PD7065F,1937,REVELLIN, RONDA
6952501PD7065D,0,MANUEL HENAO MUÑOZ
6953501PD7065D,1950,SANTO CRISTO DE LA PAZ
6853607PD7065D,0,PARDALERAS
6953502PD7065D,1950,SANTO CRISTO DE LA PAZ
6953503PD7065D,1950,SANTO CRISTO DE LA PAZ
6953505PD7065D,1950,SANTO CRISTO DE LA PAZ
6255701PD7065E,1900,VICENTE BARRANTES
6255702PD7065E,1940,VICENTE BARRANTES
6255703PD7065E,1930,VICENTE BARRANTES
6255704PD7065E,1900,VICENTE BARRANTES
6255705PD7065E,2000,VICENTE BARRANTES
6255706PD7065E,1920,ESPAÑA
6255707PD7065E,1940,MELENDEZ VALDES
6255708PD7065E,1920,MELENDEZ VALDES
6255709PD7065E,1932,MELENDEZ VALDES
6255710PD7065E,1930,MELENDEZ VALDES
6255711PD7065E,1940,MELENDEZ VALDES
6255712PD7065E,1940,MELENDEZ VALDES
6255713PD7065E,0,
6255714PD7065E,0,
6255801PD7065E,1900,VIRGEN DE LA SOLEDAD
6557711PD7065E,2005,SAN LORENZO
6557712PD7065E,1900,CASTILLO
6557713PD7065E,1940,CASTILLO
6855701PD7065F,0,RICARDO CARAPETO ZAMBRANO
6857301PD7065F,1900,REVELLIN, RONDA
6857302PD7065F,1900,REVELLIN, RONDA
6955001PD7065F,1920,SERRANO
6955002PD7065F,1920,SERRANO
6955003PD7065F,1923,SERRANO
6955004PD7065F,1920,SERRANO
6955005PD7065F,1920,SERRANO
6955006PD7065F,1920,SERRANO
6955007PD7065F,1957,SERRANO
6955008PD7065F,1920,SERRANO
6955009PD7065F,1990,ALFONSO XIII
6955010PD7065F,1940,ALFONSO XIII
6955011PD7065F,1920,ALFONSO XIII
6955012PD7065F,1968,ALFONSO XIII
6955013PD7065F,1968,ALFONSO XIII
6955014PD7065F,1942,ALFONSO XIII
6955015PD7065F,1920,FUENCARRAL
6955016PD7065F,1924,FUENCARRAL
6955017PD7065F,1972,FUENCARRAL
6059703PD7065G,1920,JOAQUIN COSTA
6059704PD7065G,1920,JOAQUIN COSTA
6059705PD7065G,1920,MORALES
6059706PD7065G,1920,MORALES
6953507PD7065D,1950,SANTO CRISTO DE LA PAZ
6953508PD7065D,1950,SANTO CRISTO DE LA PAZ
6953509PD7065D,1950,SANTO CRISTO DE LA PAZ
6953510PD7065D,1950,SANTO CRISTO DE LA PAZ
6953511PD7065D,1950,SANTO CRISTO DE LA PAZ
6953506PD7065D,1950,SANTO CRISTO DE LA PAZ
6255802PD7065E,2008,VIRGEN DE LA SOLEDAD
6255803PD7065E,1900,VIRGEN DE LA SOLEDAD
6255804PD7065E,1900,VIRGEN DE LA SOLEDAD
6255805PD7065E,2002,ESPAÑA
6255806PD7065E,1970,ESPAÑA
6255807PD7065E,1900,VICENTE BARRANTES
6255808PD7065E,1960,VICENTE BARRANTES
6255809PD7065E,1950,VICENTE BARRANTES
6255810PD7065E,2000,VICENTE BARRANTES
6256101PD7065E,1910,SOLEDAD
6256102PD7065E,1910,ARIAS MONTANO
6256103PD7065E,1900,ARIAS MONTANO
6256104PD7065E,1910,ARIAS MONTANO
6256105PD7065E,1900,ARIAS MONTANO
6256106PD7065E,1900,ARIAS MONTANO
6557714PD7065E,1940,CASTILLO
6557715PD7065E,1900,CASTILLO
6557716PD7065E,1900,CASTILLO
6557717PD7065E,1900,CASTILLO
6557718PD7065E,1900,CASTILLO
6557719PD7065E,1900,CASTILLO
6557720PD7065E,1900,CASTILLO
6557721PD7065E,1900,COSTANILLA
6557722PD7065E,1900,COSTANILLA
6557723PD7065E,0,COSTANILLA
6557724PD7065E,1900,COSTANILLA
6557725PD7065E,1900,COSTANILLA
6557726PD7065E,1900,PERALILLO
6557727PD7065E,1940,PERALILLO
6557728PD7065E,1900,PERALILLO
6557729PD7065E,0,PERALILLO
6557730PD7065E,1940,PERALILLO
6557731PD7065E,1940,PERALILLO
6557732PD7065E,1940,PERALILLO
6557733PD7065E,1900,PERALILLO
6557325PD7065F,1920,CASTILLO
6557407PD7065F,1978,COSTANILLA
6557326PD7065F,1920,CASTILLO
6557327PD7065F,1920,CASTILLO
6557328PD7065F,1920,CASTILLO
6557329PD7065F,0,CAMPILLO
6557401PD7065F,1980,JARILLA
6557402PD7065F,0,JARILLA
6557403PD7065F,1980,COSTANILLA
6557404PD7065F,1955,COSTANILLA
6557405PD7065F,1976,COSTANILLA
6557406PD7065F,1974,COSTANILLA
6557412PD7065F,1975,COSTANILLA
6557414PD7065F,1975,SAN LORENZO
6955018PD7065F,1930,FUENCARRAL
6955020PD7065F,1983,FUENCARRAL
6955021PD7065F,1936,FUENCARRAL
6955022PD7065F,1990,FUENCARRAL
6955023PD7065F,1920,FUENCARRAL
6955024PD7065F,1980,FUENCARRAL
6955025PD7065F,1920,FUENCARRAL
6956003PD7065F,2005,ALFONSO XIII
6956012PD7065F,1991,ALFONSO XIII
6956013PD7065F,2005,RICARDO CARAPETO ZAMBRANO
6956015PD7065F,1998,RICARDO CARAPETO ZAMBRANO
6956020PD7065F,1984,RICARDO CARAPETO ZAMBRANO
6956022PD7065F,2002,ALFONSO XIII
6956023PD7065F,2000,ALFONSO XIII
6256107PD7065E,1900,ARIAS MONTANO
6256108PD7065E,1980,ARIAS MONTANO
6256109PD7065E,1890,ARIAS MONTANO
6256110PD7065E,1900,MONTESINOS
6256111PD7065E,2003,MONTESINOS
6256112PD7065E,2004,MONTESINOS
6256113PD7065E,2021,VIRGEN DE LA SOLEDAD
6256114PD7065E,1907,VIRGEN DE LA SOLEDAD
6256116PD7065E,1906,VIRGEN DE LA SOLEDAD
6256117PD7065E,1900,FELIPE CHECA
6256118PD7065E,1910,FELIPE CHECA
6256119PD7065E,1900,LUIS BRAILLE
6256120PD7065E,1970,SOLEDAD
6256301PD7065E,1942,ARIAS MONTANO
6256302PD7065E,1955,SAN JUAN
6557735PD7065E,1900,SAN LORENZO
6557736PD7065E,1940,SAN LORENZO
6557737PD7065E,1940,SAN LORENZO
6557738PD7065E,0,SAN LORENZO
6557739PD7065E,2005,SAN LORENZO
6557740PD7065E,1940,SAN LORENZO
6057801PD7065F,1960,SANTA ANA
6555202PD7065F,1948,BRAVO MURILLO
6555203PD7065F,1910,BRAVO MURILLO
6555204PD7065F,1910,BRAVO MURILLO
6555205PD7065F,1910,BRAVO MURILLO
6557734PD7065E,1900,PERALILLO
6555206PD7065F,1910,BRAVO MURILLO
6555207PD7065F,1934,BRAVO MURILLO
6557415PD7065F,1970,SAN LORENZO
6557416PD7065F,1970,SAN LORENZO
6655410PD7065F,1900,EUGENIO HERMOSO
6557417PD7065F,1975,SAN LORENZO
6557418PD7065F,0,SAN LORENZO
6655404PD7065F,1900,EUGENIO HERMOSO
6655405PD7065F,0,EUGENIO HERMOSO
6655406PD7065F,1900,EUGENIO HERMOSO
6655407PD7065F,0,EUGENIO HERMOSO
6655408PD7065F,1900,EUGENIO HERMOSO
6655409PD7065F,1950,EUGENIO HERMOSO
6956024PD7065F,2003,ALFONSO XIII
6956301PD7065F,1991,JUAN PABLO FORNIER
6956303PD7065F,1930,GALACHE HOYUELO
6956304PD7065F,1940,GALACHE HOYUELO
6956305PD7065F,1940,GALACHE HOYUELO
6956306PD7065F,1998,GALACHE HOYUELO
6956309PD7065F,2022,RICARDO CARAPETO ZAMBRANO
6956312PD7065F,1970,ALFONSO XIII
6956313PD7065F,1952,ALFONSO XIII
6956314PD7065F,1983,ALFONSO XIII
6956316PD7065F,2002,ALFONSO XIII
6956701PD7065F,1946,SEVILLA
6957119PD7065F,1930,SEVILLA
6957120PD7065F,1930,SEVILLA
6953519PD7065D,1960,SANTO CRISTO DE LA PAZ
6953520PD7065D,1962,SANTO CRISTO DE LA PAZ
6953521PD7065D,1955,SANTO CRISTO DE LA PAZ
6953522PD7065D,1969,SANTO CRISTO DE LA PAZ
6953523PD7065D,0,SANTO CRISTO DE LA PAZ
6953524PD7065D,0,SANTO CRISTO DE LA PAZ
6953525PD7065D,0,SANTO CRISTO DE LA PAZ
6954501PD7065D,0,GABINO TEJADO
6256303PD7065E,1940,SAN JUAN
6256304PD7065E,1909,MONTESINOS
6256305PD7065E,1945,MONTESINOS
6256306PD7065E,1940,SAN JUAN
6256307PD7065E,1978,SAN JUAN
6256308PD7065E,1963,SAN JUAN
6256309PD7065E,1998,ARIAS MONTANO
6257101PD7065E,1900,SAN PEDRO ALCAN
6257102PD7065E,1900,SAN PEDRO ALCAN
6257103PD7065E,1991,SAN PEDRO ALCAN
6257111PD7065E,1898,SOTO MANCERA
6257112PD7065E,1898,MANUEL CANCHO MORENO
6257113PD7065E,1930,MANUEL CANCHO MORENO
6257114PD7065E,1940,MANUEL CANCHO MORENO
6257115PD7065E,2011,MANUEL CANCHO MORENO
6257116PD7065E,1898,MANUEL CANCHO MORENO
6555208PD7065F,1910,BRAVO MURILLO
6555209PD7065F,1910,BRAVO MURILLO
6555210PD7065F,1910,EUGENIO HERMOSO
6555211PD7065F,1900,EUGENIO HERMOSO
6555212PD7065F,2012,EUGENIO HERMOSO
6555213PD7065F,1910,EUGENIO HERMOSO
6555214PD7065F,1900,EUGENIO HERMOSO
6555215PD7065F,1900,AFLIGIDOS
6555216PD7065F,1900,AFLIGIDOS
6555217PD7065F,1900,AFLIGIDOS
6555218PD7065F,1961,AFLIGIDOS
6555219PD7065F,1900,AFLIGIDOS
6555220PD7065F,1975,AFLIGIDOS
6555221PD7065F,1900,AFLIGIDOS
6555222PD7065F,1910,AFLIGIDOS
6555223PD7065F,1910,AFLIGIDOS
6957121PD7065F,2005,SEVILLA
6957122PD7065F,1933,SEVILLA
6957123PD7065F,1933,SEVILLA
6957124PD7065F,1934,SEVILLA
6957125PD7065F,1974,SEVILLA
6957126PD7065F,1930,SEVILLA
6957127PD7065F,1940,SEVILLA
6957128PD7065F,1942,SEVILLA
6957129PD7065F,1942,SEVILLA
6957130PD7065F,1976,SEVILLA
6957131PD7065F,1934,JUAN PABLO FORNIER
6957132PD7065F,1928,JUAN PABLO FORNIER
6957133PD7065F,1930,PAZ LA
6957134PD7065F,1941,PAZ LA
6957135PD7065F,1925,PAZ LA
6957136PD7065F,1956,PAZ LA
6957137PD7065F,1948,PAZ LA
6957138PD7065F,1942,PAZ LA
6957139PD7065F,1941,PAZ LA
6957140PD7065F,1938,PAZ LA
6055303PD7065E,1916,MUÑOZ TORRERO
6055304PD7065E,1900,MUÑOZ TORRERO
6055801PD7065E,1920,MUÑOZ TORRERO
6055802PD7065E,1924,MUÑOZ TORRERO
6055803PD7065E,1920,MUÑOZ TORRERO
6055804PD7065E,1920,MUÑOZ TORRERO
6055805PD7065E,2004,MUÑOZ TORRERO
6055806PD7065E,1973,MUÑOZ TORRERO
6257301PD7065E,1900,MANUEL CANCHO MORENO
6257302PD7065E,1900,MANUEL CANCHO MORENO
6257303PD7065E,1880,SOTO MANCERA
6257304PD7065E,1950,SOTO MANCERA
6257305PD7065E,1940,SOTO MANCERA
6257306PD7065E,1920,SOTO MANCERA
6257307PD7065E,1920,MONTESINOS
6257308PD7065E,1900,MONTESINOS
6257309PD7065E,1880,MONTESINOS
6257310PD7065E,1900,MONTESINOS
6257311PD7065E,1972,MONTESINOS
6257312PD7065E,1900,MONTESINOS
6257314PD7065E,1975,ARIAS MONTANO
6257315PD7065E,1900,ARIAS MONTANO
6257316PD7065E,1900,ARIAS MONTANO
6555401PD7065F,1940,AFLIGIDOS
6555402PD7065F,0,AFLIGIDOS
6555403PD7065F,1979,AFLIGIDOS
6555404PD7065F,1940,AFLIGIDOS
6555405PD7065F,1940,AFLIGIDOS
6555406PD7065F,1900,AFLIGIDOS
6555407PD7065F,1977,AFLIGIDOS
6555410PD7065F,1940,AFLIGIDOS
6555411PD7065F,1940,AFLIGIDOS
6555413PD7065F,1900,EUGENIO HERMOSO
6555414PD7065F,1977,EUGENIO HERMOSO
6555415PD7065F,1940,EUGENIO HERMOSO
6957141PD7065F,1948,PAZ LA
6957142PD7065F,1945,PAZ LA
6957143PD7065F,1945,PAZ LA
6957144PD7065F,1923,PAZ LA
6957145PD7065F,1923,PAZ LA
6957146PD7065F,1926,PAZ LA
6957153PD7065F,1945,PAZ LA
6957154PD7065F,1980,JUAN PABLO FORNIER
6957155PD7065F,1948,PAZ LA
6957156PD7065F,1940,PAZ LA
6957304PD7065F,1900,ALFONSO XIII
6957305PD7065F,1900,ALFONSO XIII
6957306PD7065F,1904,ALFONSO XIII
6957307PD7065F,1990,ALFONSO XIII
6957308PD7065F,1900,ALFONSO XIII
6957309PD7065F,1900,ALFONSO XIII
6957310PD7065F,2023,ALFONSO XIII
6957311PD7065F,1904,ALFONSO XIII
6957312PD7065F,1956,ALFONSO XIII
6957313PD7065F,1989,SEVILLA
6957314PD7065F,1900,SEVILLA
6055808PD7065E,1900,MUÑOZ TORRERO
6055809PD7065E,1940,MUÑOZ TORRERO
6055810PD7065E,1920,FRANCISCO PIZARRO
6055811PD7065E,1974,FRANCISCO PIZARRO
6055812PD7065E,1950,GABRIEL DE
6055813PD7065E,1900,GABRIEL DE
6055814PD7065E,1930,GABRIEL DE
6055815PD7065E,1974,GABRIEL DE
6055816PD7065E,0,GABRIEL DE
6055817PD7065E,0,GABRIEL DE
6055807PD7065E,1920,MUÑOZ TORRERO
6055818PD7065E,0,SANTO DOMINGO
6055819PD7065E,1900,SANTO DOMINGO
6055820PD7065E,1890,SANTO DOMINGO
6055821PD7065E,1880,SANTO DOMINGO
6055822PD7065E,1900,SANTO DOMINGO
6055823PD7065E,1920,SANTO DOMINGO
6055824PD7065E,0,GABRIEL DE
6056201PD7065E,1970,DUQUE SAN GERMAN
6257317PD7065E,1900,ARIAS MONTANO
6257318PD7065E,2008,ARIAS MONTANO
6257319PD7065E,1951,ARIAS MONTANO
6257320PD7065E,1900,ARIAS MONTANO
6257321PD7065E,1977,ARIAS MONTANO
6257322PD7065E,1900,ARIAS MONTANO
6257323PD7065E,1950,ARIAS MONTANO
6257324PD7065E,1900,ARIAS MONTANO
6257325PD7065E,1900,ARIAS MONTANO
6257326PD7065E,2009,SAN PEDRO ALCAN
6257327PD7065E,2017,SAN PEDRO ALCAN
6257328PD7065E,1900,SAN PEDRO ALCAN
6355101PD7065E,1960,BRAVO MURILLO
6355103PD7065E,1940,ARCO AGUERO
6555416PD7065F,2005,DOBLADOS
6555417PD7065F,1940,DOBLADOS
6555418PD7065F,2009,DOBLADOS
6555419PD7065F,1962,DOBLADOS
6555422PD7065F,1950,DOBLADOS
6555423PD7065F,2000,DOBLADOS
6555424PD7065F,2001,DOBLADOS
6555426PD7065F,1967,DOBLADOS
6555427PD7065F,1945,DOBLADOS
6555428PD7065F,2009,DOBLADOS
6555429PD7065F,2006,CERVANTES
6555430PD7065F,1950,CERVANTES
6555431PD7065F,1900,CERVANTES
6555432PD7065F,1968,BENEGAS
6555433PD7065F,1960,BENEGAS
6555434PD7065F,2009,BENEGAS
6957315PD7065F,1900,ALFONSO XIII
6058203PD7065G,1930,PORRINA DE BADAJOZ
6058204PD7065G,2002,PORRINA DE BADAJOZ
6058205PD7065G,1930,PORRINA DE BADAJOZ
6058206PD7065G,1920,PORRINA DE BADAJOZ
6058207PD7065G,1931,PORRINA DE BADAJOZ
6058208PD7065G,1930,PORRINA DE BADAJOZ
6058209PD7065G,1955,PORRINA DE BADAJOZ
6058210PD7065G,1900,PORRINA DE BADAJOZ
6058211PD7065G,1900,PORRINA DE BADAJOZ
6058212PD7065G,1900,PORRINA DE BADAJOZ
6058213PD7065G,1900,CHAPIN
6058214PD7065G,1900,CHAPIN
6058215PD7065G,1970,CHAPIN
6058216PD7065G,1900,CHAPIN
6058217PD7065G,1970,CHAPIN
6058218PD7065G,1900,CHAPIN
6056202PD7065E,2014,DUQUE SAN GERMAN
6056203PD7065E,1950,DUQUE SAN GERMAN
6056204PD7065E,1929,SOLEDAD
6056205PD7065E,1903,FRANCISCO PIZARRO
6056206PD7065E,1895,FRANCISCO PIZARRO
6056214PD7065E,1950,MELENDEZ VALDES
6056207PD7065E,2006,FRANCISCO PIZARRO
6056208PD7065E,1904,FRANCISCO PIZARRO
6056209PD7065E,1950,MELENDEZ VALDES
6056210PD7065E,0,Error: OpenSSL SSL_connect: Connection was reset in connection to ovc.catastro.meh.es:443 
6056211PD7065E,0,Error: Could not resolve host: ovc.catastro.meh.es
6056212PD7065E,0,Error: Could not resolve host: ovc.catastro.meh.es
6056213PD7065E,0,Error: Could not resolve host: ovc.catastro.meh.es
6355104PD7065E,0,Error: Could not resolve host: ovc.catastro.meh.es
6355105PD7065E,0,Error: Could not resolve host: ovc.catastro.meh.es
6355108PD7065E,0,Error: Could not resolve host: ovc.catastro.meh.es
6355109PD7065E,0,Error: Could not resolve host: ovc.catastro.meh.es
6355110PD7065E,0,Error: Could not resolve host: ovc.catastro.meh.es
6355114PD7065E,0,Error: Could not resolve host: ovc.catastro.meh.es
6355115PD7065E,0,Error: Could not resolve host: ovc.catastro.meh.es
6355116PD7065E,0,Error: Could not resolve host: ovc.catastro.meh.es
6355117PD7065E,1910,DONOSO CORTES
6355118PD7065E,1970,DONOSO CORTES
6555435PD7065F,2005,BENEGAS
6555436PD7065F,1940,BENEGAS
6555437PD7065F,1948,BENEGAS
6555438PD7065F,1945,BENEGAS
6555440PD7065F,2003,DOBLADOS
6555601PD7065F,1950,BENEGAS
6555602PD7065F,1930,BENEGAS
6555603PD7065F,1900,BENEGAS
6555604PD7065F,1900,BENEGAS
6555605PD7065F,1900,BENEGAS
6555606PD7065F,1900,BENEGAS
6555607PD7065F,1936,CERVANTES
6555608PD7065F,1900,CERVANTES
6058220PD7065G,1900,CHAPIN
6058221PD7065G,1900,CHAPIN
6058222PD7065G,1900,CHAPIN
6058219PD7065G,1920,CHAPIN
6058223PD7065G,1895,CHAPIN
6058224PD7065G,1950,CHAPIN
6058225PD7065G,1900,SAN AGUSTIN
6058226PD7065G,1991,JOSE LANOT
6056215PD7065E,1910,MELENDEZ VALDES
6056216PD7065E,1950,MELENDEZ VALDES
6056217PD7065E,1950,SANTA ANA
6056218PD7065E,1950,SANTA ANA
6056219PD7065E,1950,SANTA ANA
6056220PD7065E,1975,SANTA ANA
6056221PD7065E,1960,SANTA ANA
6056501PD7065E,1970,MELENDEZ VALDES
6056502PD7065E,1880,MELENDEZ VALDES
6056503PD7065E,1910,MELENDEZ VALDES
6056504PD7065E,1910,MELENDEZ VALDES
6056505PD7065E,2021,MELENDEZ VALDES
6056506PD7065E,1977,MELENDEZ VALDES
6355119PD7065E,1900,DONOSO CORTES
6355122PD7065E,1900,DONOSO CORTES
6355601PD7065E,1930,JOSE LOPEZ PRUDENCIO
6355602PD7065E,1942,JOSE LOPEZ PRUDENCIO
6355603PD7065E,1942,SAN BLAS
6355604PD7065E,1942,SAN BLAS
6355605PD7065E,1900,ESPAÑA
6356201PD7065E,1900,SAN JUAN
6356202PD7065E,1900,SAN JUAN
6356203PD7065E,1900,SAN JUAN
6356204PD7065E,1900,BRAVO MURILLO
6356205PD7065E,1900,BRAVO MURILLO
6356206PD7065E,1900,SAN GABRIEL
6555609PD7065F,1900,CERVANTES
6555610PD7065F,1900,TARDIO
6555611PD7065F,1992,TARDIO
6555612PD7065F,1970,TARDIO
6555613PD7065F,1900,TARDIO
6555614PD7065F,1950,TARDIO
6555615PD7065F,1998,TARDIO
6555616PD7065F,1900,TARDIO
6555617PD7065F,1900,TARDIO
6556101PD7065F,1900,SAN LORENZO
6556102PD7065F,1900,SAN LORENZO
6556103PD7065F,1930,CONCEPCION ARENAL
6556104PD7065F,2021,SAN LORENZO
6556105PD7065F,1984,CONCEPCION ARENAL
6556106PD7065F,1983,CONCEPCION ARENAL
6556107PD7065F,1978,CONCEPCION ARENAL
6556108PD7065F,1979,CONCEPCION ARENAL
6556109PD7065F,1982,CONCEPCION ARENAL
6556110PD7065F,1972,CONCEPCION ARENAL
6058229PD7065G,1900,JOSE LANOT
6058230PD7065G,1900,JOSE LANOT
6058231PD7065G,1900,JOSE LANOT
6058232PD7065G,1900,JOSE LANOT
6058233PD7065G,1900,JOSE LANOT
6058701PD7065G,0,JOSE LANOT
6058702PD7065G,1898,JOSE LANOT
6058703PD7065G,2021,JOSE LANOT
6058704PD7065G,1898,JOSE LANOT
6058705PD7065G,1970,JOSE LANOT
6058706PD7065G,1898,JOSE LANOT
6058707PD7065G,1970,JOSE LANOT
6058708PD7065G,1970,JOSE LANOT
6058709PD7065G,1898,JOSE LANOT
6058710PD7065G,1898,JOSE LANOT
6056507PD7065E,1910,MELENDEZ VALDES
6056508PD7065E,1910,MELENDEZ VALDES
6056509PD7065E,1910,MELENDEZ VALDES
6056510PD7065E,1920,FRANCISCO PIZARRO
6056511PD7065E,1920,MUÑOZ TORRERO
6056512PD7065E,1910,MUÑOZ TORRERO
6056513PD7065E,1928,MUÑOZ TORRERO
6057001PD7065E,1900,SANTA ANA
6057002PD7065E,1939,SANTA ANA
6057003PD7065E,1956,CARDENAL CARVAJAL
6155401PD7065E,1900,MELENDEZ VALDES
6155402PD7065E,1945,MELENDEZ VALDES
6155403PD7065E,1939,MELENDEZ VALDES
6155404PD7065E,1920,MELENDEZ VALDES
6155405PD7065E,1928,MELENDEZ VALDES
6356601PD7065E,1890,BRAVO MURILLO
6356602PD7065E,1900,DONOSO CORTES
6356603PD7065E,1890,DONOSO CORTES
6356604PD7065E,1900,DONOSO CORTES
6356605PD7065E,1900,DONOSO CORTES
6356606PD7065E,1900,ESPAÑA
6356607PD7065E,2017,SAN JUAN
6356608PD7065E,1900,SAN JUAN
6356609PD7065E,1980,SAN JUAN
6356610PD7065E,1920,SAN JUAN
6356612PD7065E,1890,SAN JUAN
6356613PD7065E,1980,SAN JUAN
6455815PD7065E,2002,ARCO AGUERO
6455817PD7065E,1897,ARCO AGUERO
6455818PD7065E,1885,ARCO AGUERO
6455819PD7065E,1885,ARCO AGUERO
6456701PD7065E,1920,AMPARO
6456702PD7065E,1920,AMPARO
6456703PD7065E,1920,AMPARO
6456704PD7065E,1900,AMPARO
6456705PD7065E,1900,AMPARO
6456706PD7065E,1920,AMPARO
6456707PD7065E,1935,SEPULVEDA
6556111PD7065F,1900,CONCEPCION ARENAL
6556112PD7065F,1984,CONCEPCION ARENAL
6556113PD7065F,1979,SAN LORENZO
6556301PD7065F,1900,CONCEPCION ARENAL
6556302PD7065F,1900,CONCEPCION ARENAL
6556303PD7065F,1900,CONCEPCION ARENAL
6556304PD7065F,1920,CONCEPCION ARENAL
6556307PD7065F,1900,CONCEPCION ARENAL
6556308PD7065F,1900,CONCEPCION ARENAL
6556309PD7065F,1924,CONCEPCION ARENAL
6556310PD7065F,1941,CONCEPCION ARENAL
6556311PD7065F,1984,CONCEPCION ARENAL
6556312PD7065F,1926,CONCEPCION ARENAL
6556313PD7065F,1942,CONCEPCION ARENAL
6556314PD7065F,1914,EUGENIO HERMOSO
6556315PD7065F,1914,EUGENIO HERMOSO
6058711PD7065G,1898,JOSE LANOT
6058712PD7065G,1898,JOSE LANOT
6058713PD7065G,1889,JOSE LANOT
6058714PD7065G,1898,JOSE LANOT
6058715PD7065G,1898,JOSE LANOT
6058716PD7065G,1898,JOSE LANOT
6058717PD7065G,1898,JOSE LANOT
6058718PD7065G,1900,JOSE TERRON
6058719PD7065G,1898,JOSE TERRON
6058720PD7065G,1898,JOSE TERRON
6058721PD7065G,2001,JOSE TERRON
6058722PD7065G,1898,JOAQUIN SAMA
6058723PD7065G,1898,JOAQUIN SAMA
6058724PD7065G,1898,JOAQUIN SAMA
6058725PD7065G,1898,JOAQUIN SAMA
6058726PD7065G,1970,RINCON GILA
6058727PD7065G,2007,JOAQUIN SAMA
6155416PD7065E,1900,MUÑOZ TORRERO
6155417PD7065E,1900,MUÑOZ TORRERO
6155418PD7065E,1929,MUÑOZ TORRERO
6155406PD7065E,1925,MELENDEZ VALDES
6155407PD7065E,1928,MELENDEZ VALDES
